detid,length,pos,fclass,road,limit,citycode,lanes,linkid,long,lat
8326-W,0.168226513715674,0.079206286679802,secondary,Temple Street,56.1711229946524,losanageles,3,673,-118.259928,34.06798
8222-S,0.197232423400754,0.083677295696899,secondary,South Vermont Avenue,56.1711229946524,losanageles,2,584,-118.29176,34.066313
8327-E,0.205125689481518,0.127116084430486,secondary,Temple Street,56.1711229946524,losanageles,2,670,-118.264734,34.069146
8223-N,0.197980413115118,0.073220635968052,secondary,South Vermont Avenue,56.1711229946524,losanageles,2,571,-118.29161,34.053783
8327-N,0.464594773905441,0.083587182693944,tertiary,North Union Avenue,48.551724137931,losanageles,1,788,-118.263742,34.06792
8223-S,0.129571721033339,0.065636379325462,secondary,South Vermont Avenue,56.1711229946524,losanageles,2,572,-118.291676,34.055276
8327-S,0.210654521874553,0.088087099027936,secondary,Belmont Avenue,56.1711229946524,losanageles,1,789,-118.262761,34.069528
8227-N,0.353948968446715,0.0803180453988,secondary,Hoover Street,56.1711229946524,losanageles,2,1049,-118.284229,34.054988
8327-W,0.197053908150398,0.101267051444539,secondary,Temple Street,56.1711229946524,losanageles,2,671,-118.262031,34.068408
8227-S,0.180921054080544,0.064819320317318,secondary,Hoover Street,56.1711229946524,losanageles,2,1050,-118.284289,34.056623
8328-E,0.225721811005091,0.075327933099402,secondary,Temple Street,56.1711229946524,losanageles,2,668,-118.266396,34.069718
8228-E,0.21690246538322,0.071106090836202,tertiary,James M Wood Boulevard,48.551724137931,losanageles,1,1073,-118.289942,34.055872
8328-W,0.219043214535663,0.070643974937992,secondary,Temple Street,56.1711229946524,losanageles,2,669,-118.264684,34.069208
8228-W,0.42424752647887,0.08578859507835,tertiary,James M Wood Boulevard,48.551724137931,losanageles,1,1070,-118.288042,34.055946
8329-E,0.197537952726716,0.097864239205979,secondary,Temple Street,56.1711229946524,losanageles,3,666,-118.269114,34.070621
8229-N,0.128029712279236,0.068973788544508,secondary,South Vermont Avenue,56.1711229946524,losanageles,2,573,-118.29158,34.055188
8329-N,0.422512103526138,0.09980136409885,secondary,Alvarado Street,56,losanageles,2,786,-118.268579,34.06939
8229-S,0.178782193532692,0.070194904308345,secondary,South Vermont Avenue,56.1711229946524,losanageles,2,574,-118.291699,34.056661
8329-S,0.166555227945449,0.042289189154096,secondary,Alvarado Street,56,losanageles,2,787,-118.267785,34.070751
8229-W,0.221744722397401,0.075717386096569,tertiary,James M Wood Boulevard,48.551724137931,losanageles,1,1072,-118.290706,34.055931
8329-W,0.231121716506373,0.068508986348416,secondary,Temple Street,56.1711229946524,losanageles,3,667,-118.267207,34.07004
